id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4505223408679288,J2bSQApSw,【#人民直播#：#国务院联防联控机制发布会#】国务院联防联控机制定于5月16日15时召开新闻发布会，介绍援鄂医疗工作和恢复正常诊疗秩序有关情况，请国家卫生健康委相关司局负责人和有关专家回答媒体提问。@人民日报 正在直播↓↓一起关注！ 人民日报的微博视频 . ,,,"http://f.video.weibocdn.com/6Wuj73A9lx07DjwLd83S0104120aXN1t0E040.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1589689640&ssig=2lE3PwjtoC&KID=unistore,video",,2020-05-16,微博网页版,1192,107,138,"人民直播,国务院联防联控机制发布会",人民日报
4505217133261726,J2bIJdGwu,【#当科学家试图说服蓬佩奥#】科学界已达成普遍共识，新冠病毒并非人造，而是来自自然。美国国务卿蓬佩奥却仍坚持把新冠病毒起源扣到武汉身上。科学家没有放弃，尝试以研究结果说服蓬佩奥↓↓但……网友：你无法叫醒装睡的人。GlobalTimes的秒拍视频 ,,,"http://gslb.miaopai.com/stream/~UG2VGnvVrS75KY3leME55SvNEvXhIw~vqHuSw__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32&Expires=1589689610&ssig=khUz%2FEEW3J&KID=unistore,video",,2020-05-16,微博 weibo.com,2657,411,484,当科学家试图说服蓬佩奥,
4505212242393254,J2bAQa2AS,#河北开学时间#【#河北高校毕业年级6月6日起自愿返校#】①6月1日起，全省高中一、二年级，初中一、二年级，中职学校一、二年级和小学六年级复学复课；②6月8日起，小学四、五年级复学复课。一至三年级做好复学复课准备，具体时间另行确定。③6月8日起，具备开园条件的幼儿园可陆续开园。幼儿入园坚持自愿原则。④6月6日起，高校毕业年级学生分期分批自愿返校，其他年级具体复课时间由学校结合工作实际确定后报省教育厅备案。⑤6月1日起，面向参加艺考的高三学生和高考复读生的合法校外培训机构，可提出线下开班申请，经核验合格后有序恢复线下培训。其他校外培训机构恢复线下培训时间另行确定。 （史自强）,,https://wx2.sinaimg.cn/large/a716fd45ly1geu9zx1pwoj20my0z2wqy.jpg,,,2020-05-16,微博 weibo.com,121256,9570,3811,"河北开学时间,河北高校毕业年级6月6日起自愿返校",
4505208795963798,J2bvhp1si,【山西出台#全国首部规范随地吐痰地方性法规#】15日，山西通过了《山西省禁止公共场所随地吐痰的规定》，#山西将全面禁止公共场所随地吐痰#行为。这是全国首部专门聚焦治理公共场所随地吐痰问题的省级地方性法规，自6月1日起施行。《规定》明确，在公共场所随地吐痰，最高可处三百元以上五百元以下的罚款。此外，要建立公共场所随地吐痰行政处罚记录制度，依法将违法行为纳入公共信用信息系统，并可以公开曝光。6月1日起山西全面禁止公共场所随地吐痰行为,,https://wx2.sinaimg.cn/large/a716fd45ly1geu96y4d8gj20rb15oqaj.jpg,,,2020-05-16,微博 weibo.com,6307,1343,904,"全国首部规范随地吐痰地方性法规,山西将全面禁止公共场所随地吐痰",
4505204672433028,J2boDacWo,【#辽宁9只斑海豹幼崽被放归大海#，海中频频回望】16日，辽宁盘锦，9只斑海豹幼崽满足放归条件，回归大海。据了解，这9只斑海豹被救助时均是幼崽，不能游泳，无法自主生存，被人们救助之后送到辽宁省水产科学研究院进行救治养育。目前，经过专家体检已经满足放归条件。沸点视频的秒拍视频 ,,,"http://gslb.miaopai.com/stream/6kBKGZFHkjF8H8yvmX4yCl239SF8wfhzS3qong__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_720p&mpflag=32&Expires=1589689647&ssig=Viz3PCoTKi&KID=unistore,video",,2020-05-16,微博 weibo.com,12732,994,912,辽宁9只斑海豹幼崽被放归大海,
4505198628405136,J2beSzgyI,#上海开学时间#【周知！#上海小学一二三年级6月2日开学#】据上海教育，上海小学一、二、三年级于6月2日返校开学，在线教育延续至本学期末，若学生有需要，经向学校报备后，可选择在家继续接受在线教育；6月2日，全市公办托幼机构开园，6月2日起，民办托幼机构经同意后，可自主选择开园时间，所有家长均可自愿选择幼儿是否来园，托幼机构为选择本学期暂时不来园的幼儿保留学位。,,https://wx3.sinaimg.cn/large/a716fd45ly1geu80wbhacj20iz0hawiq.jpg,,,2020-05-16,微博 weibo.com,2148,424,297,"上海开学时间,上海小学一二三年级6月2日开学",
4505193117242690,J2b5Zuo9A,【#心形金银纪念币520上新#！你想拥有吗？】中国人民银行定于2020年5月20日发行2020吉祥文化金银纪念币一套。该套纪念币共6枚，其中金质纪念币2枚，银质纪念币3枚，#金银双金属纪念币#1枚，均为中华人民共和国法定货币。跟往年一样，其中也有两枚是别致的心形，并刊“百年好合”字样。中国人民银行发行2020吉祥文化金银纪念币,,"https://wx2.sinaimg.cn/large/a716fd45ly1geu7cmtz63j20lk0jodw2.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1geu7ccqs0qj20k90jq189.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1geu7c951mpj20ke0jhk1i.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1geu7c6bcmtj20kb0jz4cp.jpg,https://wx4.sinaimg.cn/large/a716fd45ly1geu7cny3vbj20jh0jzk86.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1geu7c959jwj20kx0jjdvi.jpg,https://wx4.sinaimg.cn/large/a716fd45ly1geu7c7g0u5j20jx0jtqjx.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1geu7clwoy1j20ke0js7kl.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1geu7cfwbu0j20kc0k67ix.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1geu7bzgn8vj20k70jp491.jpg,https://wx4.sinaimg.cn/large/a716fd45ly1geu7cnydj7j20jq0jbgz7.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1geu7c6d0haj20kq0k0k5o.jpg",,,2020-05-16,微博 weibo.com,5150,1507,1340,"心形金银纪念币520上新,金银双金属纪念币",
4505186272246011,J2aUX9qhZ,【壮观！#重庆南川龙岩城现流云如瀑景观#】15日，重庆市南川区，流云漫过金佛山东麓的龙岩城山巅，形成云瀑顺着山势迅速跌落，如飞流的瀑布一般卷起层层“浪花”，往山下呼啸奔流而去。震撼！重庆南川龙岩城现“流云如瀑”景观 ,,"https://wx2.sinaimg.cn/large/a716fd45ly1geu6ltzpx4j20rs0gon7i.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1geu6ltydjxj20rs0hln9l.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1geu6ltyz17j20rs0hvqg4.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1geu6ltyl7sj20rs0fy49o.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1geu6ltyz6yj20rs0gh12v.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1geu6ltxmzmj20rs0hfqdy.jpg",,,2020-05-16,微博 weibo.com,9605,1473,1663,重庆南川龙岩城现流云如瀑景观,
4505166356751714,J2aoPskqC,【#全球战疫宣传片#：We are together！】病毒没有国界，疫情不分种族，只有共同携手，我们才能打赢这场全球战“疫”。中国挺过来了，那么全世界一定也可以。一段视频，听听#来自世界的战疫声音#↓↓面对疫情，我们同呼吸，共命运。  人民日报的微博视频 ,,,"http://f.video.weibocdn.com/4CZYmZsKlx07DjdoPrqM01041200roOq0E010.mp4?label=mp4_720p&template=960x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&Expires=1589689638&ssig=v1VOEp1wLH&KID=unistore,video",,2020-05-16,微博视频,15347,1370,4977,"全球战疫宣传片,来自世界的战疫声音",
4505159872573151,J2aenaNor,【#人民锐评#：谁才是香港真正的守护者？】#香港监警会报告还原6个关键事实真相#5月15日，香港监警会发布“修例风波”调查报告，这份超过千页的报告以大量事实和详实数据，还原了“修例风波”以来六个关键事实真相。7.21元朗事件中所谓“警黑勾结”，8.31太子站事件中所谓“警方杀人”，这些均系谣言，一系列调查结果让加在警队身上不白之冤得以洗雪。这份重磅报告用大量事实告诉人们，“修例风波”发生以来，谁才是香港真正的守护者。网页链接,,https://wx1.sinaimg.cn/large/a716fd45ly1geu3kj3pihj20u0143ted.jpg,,,2020-05-16,微博 weibo.com,8243,829,1273,"人民锐评,香港监警会报告还原6个关键事实真相",
4505146899715794,J29TrELwm,【#民航单日飞行班次回升破万#，#民航单日飞行班次恢复至疫情前约60%#】5月15日，民航单日飞行班次达10262班，恢复至疫情前约60%。这是自2月1日以来，民航单日飞行班次首次回升破万。 受疫情影响，自1月23日起民航旅客运输量和航班量急剧下降。2月13日，民航单日飞行跌至最低谷，约为正常时期的23%。随着我国疫情防控形势的好转，2月下旬起民航运输逐步恢复。其中，3月份日均飞行班次6538班，4月份日均飞行班次6950班，5月以来日均班次8900班。（人民日报记者赵展慧）,,https://wx1.sinaimg.cn/large/a716fd45ly1geu22wxolxj20yy0n1u0x.jpg,,,2020-05-16,微博 weibo.com,6895,1074,467,"民航单日飞行班次回升破万,民航单日飞行班次恢复至疫情前约60%",
4505142906897069,J29N0sWf3,【#31省区市新增13例无症状感染者#】31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者13例（境外输入1例）；当日转为确诊病例1例（境外输入1例）；当日解除医学观察70例（境外输入5例）；#尚在医学观察无症状感染者561例#（境外输入30例）。 ,,https://wx1.sinaimg.cn/large/a716fd45ly1geu29nni0kj20j60wb18x.jpg,,,2020-05-16,微博 weibo.com,1568,341,332,"31省区市新增13例无症状感染者,尚在医学观察无症状感染者561例",
4505142659340013,J29MBDbLn,【#31省区市新增8例确诊病例#，#31省区市新增6例境外输入病例#】5月15日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例8例，其中境外输入病例6例（上海5例，海南1例），本土病例2例（均在吉林）；无新增死亡病例；新增疑似病例2例，均为境外输入病例（均在上海）。  当日新增治愈出院病例10例，解除医学观察的密切接触者745人，重症病例无变化。  境外输入现有确诊病例46例（含重症病例3例），现有疑似病例3例。累计确诊病例1698例，累计治愈出院病例1652例，无死亡病例。  截至5月15日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例89例（其中重症病例11例），累计治愈出院病例78219例，累计死亡病例4633例，累计报告确诊病例82941例，现有疑似病例3例。累计追踪到密切接触者739278人，尚在医学观察的密切接触者5053人。  31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者13例（境外输入1例）；当日转为确诊病例1例（境外输入1例）；当日解除医学观察70例（境外输入5例）；尚在医学观察无症状感染者561例（境外输入30例）。  累计收到港澳台地区通报确诊病例1537例。其中，香港特别行政区1052例（出院1019例，死亡4例），澳门特别行政区45例（出院43例），台湾地区440例（出院387例，死亡7例）,,"https://wx3.sinaimg.cn/large/a716fd45ly1geu2go3cnrj20u01ekb29.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1geu2gru49cj20j60wbgx0.jpg",,,2020-05-16,微博 weibo.com,993,305,238,"31省区市新增8例确诊病例,31省区市新增6例境外输入病例",
4505139077647293,J29GPw5pr,#海南新增1例新冠肺炎#【#海南三亚新增1例无症状转确诊#】5月15日0-24时，海南省报告新型冠状病毒肺炎新增确诊病例1例（境外输入无症状感染者转确诊病例），新增重症病例0例，新增死亡病例0例，新增出院病例0例。新增确诊病例，三亚市1例。截至5月15日24时，海南省报告新型冠状病毒无症状感染者34例，当日新增转为确诊1例，当日新增无症状感染者0例，累计解除隔离29例，尚在医学观察5例(4例湖北输入、1例本地)。,,https://wx3.sinaimg.cn/large/a716fd45ly1geu16kofdbj20ob0obk0y.jpg,,,2020-05-16,微博 weibo.com,5087,1162,349,"海南新增1例新冠肺炎,海南三亚新增1例无症状转确诊",
4505136921202021,J29Dm52Hr,【#泰国将中韩撤出危险性传染病地区名单#】当地时间15日，泰国公共卫生部签发公文，正式将中国（包括香港和澳门特别行政区）、韩国从危险性传染病地区的名单中剔除。该公文将从5月16日起生效。公文中表示，鉴于中国和韩国有效遏制了新冠肺炎传播，为了适应目前的疫情防控措施，在泰国专家团队的指导意见之下，泰国公共卫生部认为有必要将中国和韩国从危险性传染病地区的名单中剔除。（央视）,,https://wx1.sinaimg.cn/large/a716fd45ly1geu05hoq8fj20ob0obk0y.jpg,,,2020-05-16,微博 weibo.com,160301,4996,964,泰国将中韩撤出危险性传染病地区名单,
4505131259082720,J29udC6Pu,#吉林新增2例本土确诊病例#【#吉林公布新增2例本地确诊详情#：均为控制范围内主动筛查检测阳性确诊】5月15日0-24时，全省新增本地确诊病例2例（吉林市），均是在控制范围内主动筛查检测阳性确诊的。截至5月15日24时，全省累计报告本地确诊病例121例，累计治愈出院92例，在院隔离治疗28例（吉林市28例），病亡1例。#吉林疫情#,,https://wx1.sinaimg.cn/large/a716fd45ly1geu0a4wlzgj20dc0vun1g.jpg,,,2020-05-16,微博 weibo.com,2743,516,285,"吉林新增2例本土确诊病例,吉林公布新增2例本地确诊详情,吉林疫情",
4505128042085570,J29p28Kye,【考研的同学看过来！转存#2020考研复试攻略#】截至5月11日，全国已有240多家招生单位启动了复试工作。其中，部分高校明确复试以线上形式开展。#考研云复试该怎么准备#？云复试有哪些需要注意的？如何更高效地准备面试？机会永远留给有准备的人，考研复试，有备无患↓↓为梦想，继续努力！转需！ ,,"https://wx3.sinaimg.cn/large/a716fd45ly1getzx1l07ej20go0sqtfz.jpg,https://wx3.sinaimg.cn/large/a716fd45ly1getzx1lkitj20go0mt0zb.jpg,https://wx4.sinaimg.cn/large/a716fd45ly1getzx1id8xj20go0hy7a7.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1getzx25tv8j20go0idq8q.jpg,https://wx4.sinaimg.cn/large/a716fd45ly1getzx1jsz8j20go0m8zrl.jpg,https://wx4.sinaimg.cn/large/a716fd45ly1getzx1k95bj20go0gotdo.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1getzx1lqp3j20go0k77a2.jpg,https://wx1.sinaimg.cn/large/a716fd45ly1getzx1nv4oj20go0ioagi.jpg,https://wx2.sinaimg.cn/large/a716fd45ly1getzx1pb28j20go0ncah4.jpg",,,2020-05-16,微博 weibo.com,14446,1248,3009,"2020考研复试攻略,考研云复试该怎么准备",
4505117371737729,J297P7i3T,【#上海新增境外输入病例5例#】据@健康上海12320 ，5月15日0—24时，通过口岸联防联控机制，上海报告5例境外输入性新冠肺炎确诊病例。新增治愈出院2例，均来自俄罗斯。病例1—病例4均为中国籍，邮轮工作人员，5月13日自日本出发，当日抵达上海浦东国际机场，入关后即被隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。病例5为中国籍，在阿联酋旅行，5月2日自阿联酋出发，当日抵达上海浦东国际机场，入关后即被隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。5例境外输入性确诊病例均已转至定点医疗机构救治，已追踪同航班的密切接触者99人，均已落实集中隔离观察。5月15日0—24时，无新增本地新冠肺炎确诊病例。截至5月15日24时，累计报告境外输入性确诊病例326例，治愈出院308例，在院治疗18例（其中1例危重、1例重症）。现有待排查的疑似病例3例。截至5月15日24时，累计报告本地确诊病例339例，治愈出院332例，死亡7例。现有待排查的疑似病例0例。截至5月15日24时，尚在医学观察中的无症状感染者0例。,,https://wx2.sinaimg.cn/large/a716fd45ly1getyozj4cvj20ob0obk0y.jpg,,,2020-05-16,微博 weibo.com,2189,484,301,上海新增境外输入病例5例,健康上海12320
4505111923112756,J28Z2d3LK,【#欧洲首个国家宣布疫情本地流行结束#】据新华社，当地时间14日晚，#斯洛文尼亚宣布新冠疫情本地流行结束#，但民众仍需遵守在室内公共场合佩戴口罩、保持社交距离等防疫措施。斯政府当天还宣布向欧盟国家开放边境。斯政府发布的公报显示，过去14天中该国新增确诊病例35例。斯洛文尼亚3月4日确诊首例新冠病例，3月12日宣布新冠疫情本地流行。截至5月14日，累计确诊1465例，累计死亡103例，29人仍在住院接受治疗。,,https://wx1.sinaimg.cn/large/a716fd45ly1gety25ctw5j20p00goacr.jpg,,,2020-05-16,微博 weibo.com,23868,1186,728,"欧洲首个国家宣布疫情本地流行结束,斯洛文尼亚宣布新冠疫情本地流行结束",
4505105258928201,J28OhBsDf,【美疾控中心：#美国新冠死亡病例月底预计将超10万#】美国疾控中心主任雷德菲尔德15日表示，根据12种不同模型的预测数据，美国新冠肺炎死亡病例在6月1日前将超过10万例。据约翰斯·霍普金斯大学数据，截至美国东部时间5月15日晚6时30分，#美国确诊新冠肺炎超144万例#，死亡病例超过8.7万。（张梦旭） ,,https://wx1.sinaimg.cn/large/a716fd45ly1getxavgzprj20ob0obk0y.jpg,,,2020-05-16,微博 weibo.com,41083,2757,929,"美国新冠死亡病例月底预计将超10万,美国确诊新冠肺炎超144万例",
4505099920469810,J28FG1YdA,【#全球累计新冠确诊病例超450万#】据新华社，截至美国东部时间15日15时32分（北京时间16日3时32分），美国约翰斯·霍普金斯大学15日发布的新冠疫情最新统计数据显示，全球累计确诊病例超过450万例。死亡病例为306051例。 ,,https://wx3.sinaimg.cn/large/a716fd45ly1getwoutia7j20ob0obk0y.jpg,,,2020-05-16,微博 weibo.com,1989,325,422,全球累计新冠确诊病例超450万,
